# LShoulderPitch,LShoulderRoll,BlobX,BlobY
7.380897133921410225e-01,4.522299113532071146e-01,3.998750052498474261e-01,8.694798850932677903e-01
7.647012633972571916e-01,6.101498655255191972e-01,2.840653506887991231e-02,8.021666876894716358e-01
7.862041938976441768e-01,6.129029287078122668e-01,2.425414571704476163e-02,8.237416320346823140e-01
5.461940412326552474e-01,2.430853444200515856e-01,8.745364841891607455e-01,7.892473309135794590e-01
2.068575525138580118e-01,2.411666062071253780e-01,8.416095950735581477e-01,4.235070309028721169e-01
6.009930152628643052e-01,5.233722515368438577e-01,2.160650671868489248e-01,6.779571991144707210e-01
5.426717979951649340e-02,5.787937233322040242e-01,2.428822749140435722e-02,5.308820311641115897e-02
2.722505145295591178e-01,4.678767936725909959e-01,3.113315160765066647e-01,3.562705974703014311e-01
4.403686718224349428e-01,3.598628533191424728e-01,5.859851414476892062e-01,6.037699075648663705e-01
7.479297352126573761e-01,4.131537020956399520e-01,4.936062748197347361e-01,9.038954706964645869e-01
5.010934494256333860e-01,5.515731008547012371e-01,1.381717630369677652e-01,5.527818334765502994e-01
4.673365092622598360e-01,1.912213313838201367e-01,9.887902885227810579e-01,7.355394223199226422e-01
2.492431634623554215e-01,4.749322001605377763e-01,2.920631684640688785e-01,3.271009997760746524e-01
9.549115784717491229e-01,6.247311967079577366e-01,1.484274550422881589e-02,9.989596321992263439e-01
4.527895176462809479e-01,5.341799500250992150e-01,1.740739985015152813e-01,5.111361046270926911e-01
5.901332313865652324e-02,2.315283351085369867e-01,8.481329058493448647e-01,2.695148173453479901e-01
-1.306354200402244925e-01,1.810955393248734335e-01,9.467578176807975865e-01,9.514302220734605076e-02
4.999220530468302948e-01,3.464177288232888619e-01,6.244387743974764149e-01,6.763427665919079512e-01
-1.724565653452310443e-02,2.418024889294848601e-01,8.153522782052751161e-01,1.808084091438992846e-01
2.014931489483389737e-01,4.606516674236422193e-01,3.206469702354618478e-01,2.841603108691015400e-01
2.125672002987779030e-01,2.713704756758456016e-01,7.706307642850557249e-01,4.113029403000439954e-01
3.730744380866212739e-01,3.240331090771271794e-01,6.635008438142661058e-01,5.528087143585447283e-01
2.280606513593645968e-01,3.442541099165968843e-01,5.995443427954336713e-01,3.837089396545541042e-01
7.761002620265583518e-01,3.614928189373370349e-01,6.191985511700440759e-01,9.657881137943767902e-01
-1.647146783668843040e-01,1.694947883201063377e-01,9.704979936799760232e-01,6.535332326481890775e-02
8.674659998974262320e-01,5.021012720671764740e-01,2.959247553508879136e-01,9.790236608060747248e-01
7.161236103819668131e-01,3.783399384437406976e-01,5.726324903703255975e-01,8.906876375920899092e-01
6.715904277707749337e-01,2.360984628576185962e-01,9.049501055858594212e-01,9.290834346740571847e-01
5.073080855051262938e-01,3.325969478880536068e-01,6.580217321948809150e-01,6.927382208679392361e-01
-1.106346889872774214e-01,2.178092481083819809e-01,8.619233070746291636e-01,9.443023858494992151e-02
4.252733149960128967e-01,2.344136951537602043e-01,8.817414652151719379e-01,6.637780253235839867e-01
5.431001315675819674e-01,5.637098725789736475e-01,1.140362488232914417e-01,5.908169200435969826e-01
6.302289385979430447e-01,5.660391154332387043e-01,1.181363344387587055e-01,6.836077540501254157e-01
6.639379342864139000e-01,3.790037893644610523e-01,5.652952560634381118e-01,8.338579245048254318e-01
6.479671425120515638e-01,3.871097612606938521e-01,5.443132663766513391e-01,8.116573901639965172e-01
7.755036642485658716e-01,5.647942721952550205e-01,1.371316817452709058e-01,8.414435594191754797e-01
7.925979926773386586e-01,4.109794882526559556e-01,5.036941649765614981e-01,9.535159564205191174e-01
3.294672034959706397e-01,3.150062630676337960e-01,6.800863702397490496e-01,5.111507843705488385e-01
8.802911135264794851e-01,5.798324851717584494e-01,1.130506741620824762e-01,9.455949924894452296e-01
3.853114648427319322e-01,4.368150998546382890e-01,3.974610353719887357e-01,4.974174081079608678e-01
1.937225020430696776e-01,1.841976950167326654e-01,9.752247626049610485e-01,4.439676843776366733e-01
4.001867544523633469e-01,2.095148465829280715e-01,9.380028239809845569e-01,6.518029598831014404e-01
2.536754026629877701e-01,3.049084685006846485e-01,6.956565450717221433e-01,4.353448970343506419e-01
-1.450133579291849051e-01,2.894214357230588952e-01,6.883434936878397581e-01,1.368559722038176218e-02
4.618758412551250692e-02,4.238180134185665082e-01,3.908229316741208548e-01,1.386476504694631462e-01
3.686744022662347686e-01,4.128012438653824168e-01,4.525573468992792892e-01,4.940398900985216724e-01
2.730862433666920164e-01,2.372230775641679390e-01,8.582734092786815649e-01,4.975162927550077496e-01
6.413794971488311347e-01,4.791876465781552685e-01,3.252811893767819651e-01,7.485093825710572579e-01
7.666757013225131701e-01,4.821261901880226630e-01,3.321518703003553119e-01,8.821980043170050134e-01
7.084790572820046650e-01,4.928963679011554300e-01,3.001900206528643755e-01,8.127196988654763476e-01
4.674214217765160773e-01,3.015838528695685694e-01,7.271446565445878196e-01,6.684807705166514458e-01
2.212279338608307278e-01,3.474991133317496539e-01,5.910962687583953823e-01,3.743466264265911114e-01
-2.223398240766556733e-02,2.661090127148462159e-01,7.571738047121138182e-01,1.606253893813578415e-01
8.187141177610997023e-01,4.798285449698523886e-01,3.433463526019556733e-01,9.398625806940121841e-01
6.538429371480952712e-01,2.043263331225846358e-01,9.783176283112628990e-01,9.292258146232564853e-01
1.512536606565628161e-01,2.280458206243144437e-01,8.665764150677015554e-01,3.713686806204129498e-01
6.517599053020255440e-01,3.189789787179183045e-01,7.062612513537143144e-01,8.572127307308367028e-01
7.105082814012603221e-01,3.779192737737608332e-01,5.730096798987435180e-01,8.848720149719649930e-01
6.731356254645780579e-01,6.048730978873998465e-01,3.080464374805136352e-02,7.063719596552013869e-01
-1.672945726531159250e-01,2.374628599753395575e-01,8.090697227185779106e-01,2.120839943793695337e-02
3.811983785592429341e-01,3.236960916350524742e-01,6.651970672415410402e-01,5.617977888589649194e-01
-7.479470681407153487e-02,3.906173452688513903e-01,4.561761881775343586e-01,2.803654563296231750e-02
7.993805249694522219e-01,4.858801891412407037e-01,3.268635192995666960e-01,9.152759788377037298e-01
1.416681589384672924e-01,5.176009599514401760e-01,1.790206858554364011e-01,1.848235109819598154e-01
6.884086306916531450e-01,5.402830323989032957e-01,1.856259206089134750e-01,7.621859568843507571e-01
6.643184244067622535e-01,4.841697243832791542e-01,3.160026897669038215e-01,7.702807474216848416e-01
5.688841671175314252e-01,4.389556666372771421e-01,4.126596094442033236e-01,6.946030569263234034e-01
2.369448282691181684e-01,2.515854248701331342e-01,8.202307547041706171e-01,4.496995473998562920e-01
5.065209153530884079e-01,4.768868184046621272e-01,3.158425101817096126e-01,6.040934146245129366e-01
-3.489274042124042990e-02,4.806020308082634140e-01,2.472410761035618298e-01,1.642907079023037120e-02
2.374232589652999770e-02,4.735703853268231067e-01,2.703877768886530086e-01,8.410669751110810832e-02
8.419426099915010286e-02,4.422770826131580124e-01,3.512563260915552155e-01,1.685109050809789899e-01
1.672543099424596558e-01,5.779827416688356756e-01,3.868913804025042591e-02,1.757490436822028990e-01
4.600973293087626259e-01,2.238294390389116151e-01,9.106812705904712146e-01,7.078715375194304382e-01
1.683650503332638493e-02,1.909385816904355382e-01,9.397079042929913362e-01,2.486080877401785072e-01
7.051882156119139156e-01,4.324456538927338167e-01,4.431472683630107712e-01,8.459429236044820888e-01
1.400926287724024166e-01,2.007398180845454405e-01,9.300827397361426385e-01,3.759152418979175847e-01
4.100567676260950534e-01,1.886458458277233685e-01,9.885705113165965674e-01,6.751727337434275666e-01
3.644698979869876454e-01,2.929856741153219479e-01,7.361599484728730269e-01,5.623959714560921030e-01
4.091028637454314221e-01,5.274386907166251914e-01,1.852319287628085842e-01,4.680016292174443704e-01
6.831957227770614205e-01,5.948052814536274324e-01,5.578513768562998187e-02,7.233752435877743858e-01
-1.452719477398033421e-01,1.703555057887732316e-01,9.706045805882418387e-01,8.585207976684294806e-02
9.681046665960939268e-02,3.908610598552532123e-01,4.745502678028270527e-01,2.134364438009879184e-01
1.835942301079965255e-02,4.743842307538062575e-01,2.678637743892489098e-01,7.779124373170431817e-02
1.600233019550004188e-01,5.936823924498307870e-01,6.687479242507565758e-04,1.583780047482098441e-01
4.287676115197330273e-01,2.738431390933181442e-01,7.886453508062210016e-01,6.435652518014207679e-01
8.742537476167371036e-02,4.064628494859335306e-01,4.365239988302436203e-01,1.937958444274177072e-01
6.446995822187114866e-01,2.156800239732360458e-01,9.503897394762068629e-01,9.124313640894616828e-01
-3.564005477806782285e-02,2.206788656801322857e-01,8.634021500923465542e-01,1.737721987349486463e-01
1.883252693538668976e-01,3.618829020742970193e-01,5.533604635684146178e-01,3.300187357919267539e-01
-2.930723634635719332e-02,2.829744283125440463e-01,7.164069618755020130e-01,1.427156084045343443e-01
2.580842109780682736e-01,5.867582020132824372e-01,2.791483553536822093e-02,2.686194639407927243e-01
-1.698639609296599684e-02,2.102372045008507051e-01,8.902180445836073153e-01,2.002947427235310940e-01
3.228560220252610358e-01,3.195587429825156311e-01,6.685629077521271224e-01,5.012324684284427123e-01
5.413996855242114714e-01,4.136754264541219195e-01,4.695603736359929004e-01,6.802672971115087952e-01
5.245097386234319481e-02,3.425780635364379378e-01,5.841238800804821052e-01,1.948506766395864398e-01
1.460254580246397316e-01,3.454557414484896727e-01,5.876355521748133359e-01,2.942772053155652268e-01
2.921381810170755045e-01,4.847677387917406211e-01,2.734816817937125721e-01,3.674967928428447550e-01
5.508080920624645049e-01,6.020281762684495108e-01,2.403985428589716644e-02,5.758362501668948807e-01
-6.958467166526495495e-02,2.986438114655438625e-01,6.748087196520345943e-01,8.963151838721350462e-02
3.182246734866534532e-01,2.430802035938265382e-01,8.493719752669337542e-01,5.427584559875505699e-01
1.693198998688054124e-01,1.757231255360713895e-01,9.926218534860513643e-01,4.227387390441256221e-01
8.198756231712324150e-01,5.403346605379319989e-01,2.000225934308342834e-01,9.043033006922690520e-01
4.505341009995268986e-01,2.618430704063536840e-01,8.194998020978329079e-01,6.744017642971378290e-01
4.081807454899047394e-01,2.900464951492564558e-01,7.479557348827536867e-01,6.114467028519203762e-01
1.644764265919776425e-01,1.874345986519806440e-01,9.643205844068996058e-01,4.103758440111850980e-01
4.546359516440205695e-02,2.062510218278899021e-01,9.065656702705869874e-01,2.702442365768836785e-01
-6.522031717534955420e-02,3.519446109663920685e-01,5.489215356061337703e-01,6.191942054270793694e-02
2.306424950183315614e-01,3.207821514338974334e-01,6.554784024593495184e-01,4.007821550267695043e-01
3.951269740633724381e-01,5.893327930387872726e-01,3.694567773198875749e-02,4.152305071267127223e-01
4.853569647796293074e-01,5.883579581941927872e-01,4.922178806565191689e-02,5.133848753517507024e-01
8.480466764825930759e-03,2.635178466366864258e-01,7.667091898202940126e-01,1.954120083500283656e-01
5.664549818180159013e-01,5.277573655980500877e-01,2.018541949529164548e-01,6.379447936254812879e-01
2.382135189545205312e-01,5.637181713417441786e-01,8.034521680056072590e-02,2.611530549006715329e-01
3.360321121530803756e-01,5.981645172285624534e-01,9.480447961585980465e-03,3.459604619640112011e-01
2.669083266488408435e-01,2.889938141627571566e-01,7.348495256054871083e-01,4.593363305751138048e-01
6.980941600993423313e-01,4.623981385188625226e-01,3.713504104200509026e-01,8.200477778363270964e-01
2.802817559827056049e-02,5.150192102001822647e-01,1.725913944299011238e-01,6.352109187723653516e-02
-6.108292831493196406e-02,3.260418510503833023e-01,6.107904982380278902e-01,8.215359967291324672e-02
5.251358868502454813e-01,3.492570431432352462e-01,6.204917232097316715e-01,7.018776473446759478e-01
7.102223327795759156e-01,5.025410819419523500e-01,2.775161988648752187e-01,8.087362563400913862e-01
-2.912517829787471257e-02,2.754872197373399723e-01,7.341782540434740323e-01,1.474680771017651271e-01
7.578695457996550422e-01,5.731013650665990333e-01,1.154891646552484996e-01,8.173221794435984178e-01
6.138722795586245562e-01,4.030167050537958318e-01,5.028345959373013985e-01,7.651136652747065892e-01
4.807348576263678619e-03,4.061056782067962723e-01,4.282465570171042346e-01,1.046823807924445182e-01
4.644224362232474701e-01,5.415198654922113164e-01,1.579567524911047460e-01,5.192482068414407959e-01
5.873684606838970312e-01,2.697162611416202838e-01,8.159453460712129402e-01,8.175635196040651476e-01
5.007444829027691835e-01,2.901491304514851599e-01,7.579350418732528905e-01,7.114688454699908959e-01
4.952930355403795670e-01,2.748158736369672450e-01,7.936861231025589269e-01,7.149040389635813453e-01
6.011310019752303946e-01,2.335234000063753923e-01,9.032737757489074371e-01,8.544659482348642143e-01
-1.262713001546919567e-01,3.095397398212528239e-01,6.427154963144882105e-01,2.170940465188175850e-02
-1.060511041921372161e-01,2.646837167532390400e-01,7.512963190499839516e-01,7.086530718918637728e-02
2.758761356221094418e-01,3.967751499327316633e-01,4.803045628957940405e-01,4.034528469072252710e-01
5.123262821990876015e-01,4.992296263455335281e-01,2.635117925086096768e-01,5.967759107828619625e-01
6.509990709778239459e-01,4.699421270700262498e-01,3.482634746059181108e-01,7.645360207972964339e-01
5.259478949549049875e-02,3.433252975779297334e-01,5.823681693859165120e-01,1.945515201962585428e-01
2.515187834202508577e-01,4.579066817521234012e-01,3.326797483383404641e-01,3.399207515185262984e-01
1.624836168552589166e-01,5.761448578932966136e-01,4.251964819582243482e-02,1.717089960197555332e-01
-8.940594446940421103e-02,2.753061107121822504e-01,7.279502953006713462e-01,8.239966231089124182e-02
4.902525553793001811e-01,4.441980100185123348e-01,3.915467109443532268e-01,6.063928617346759919e-01
6.823688355467586453e-01,5.595118618390082510e-01,1.393698687885649434e-01,7.439555763438682190e-01
6.559819272899662934e-01,5.307673413661598838e-01,2.046052003322047508e-01,7.329144217960502639e-01
4.368530439358751516e-01,2.920763004712957356e-01,7.463098721569284555e-01,6.412135989713667605e-01
8.468276408290721369e-01,5.478643500278713718e-01,1.851472433817643592e-01,9.288637184504835442e-01
7.358028795619857565e-01,5.281299956305718357e-01,2.196733418698190166e-01,8.208255721272978978e-01
3.018796631363980798e-01,2.954466567779054365e-01,7.234128828686900992e-01,4.932228524401512937e-01
2.789958349926571768e-01,5.568327471345336788e-01,1.011736072345940096e-01,3.094384168231979482e-01
6.716220003474930866e-01,4.185850722300220594e-01,4.723018652899285685e-01,8.180829546465738789e-01
-1.106241146026595984e-01,2.108179706749945259e-01,8.784998733174134156e-01,9.869553943368314375e-02
2.506142351648194544e-01,2.511589648992477164e-01,8.227514700702758255e-01,4.647390821072449052e-01
-5.333252080709045828e-02,4.130091452043835321e-01,4.054584395714850853e-01,3.761817667459910197e-02
2.651181241634619767e-01,4.437724686982564282e-01,3.676920036572789430e-01,3.632250576299077549e-01
5.134759094318382955e-01,3.115168755156731972e-01,7.086809766623772822e-01,7.122334278573196897e-01
3.328199771260988149e-02,4.362824507006413666e-01,3.598461123887195523e-01,1.171094475333739338e-01
8.098876290511995979e-01,5.833917566605451022e-01,9.683682326779496918e-02,8.673055353761235375e-01
1.360238231520389252e-01,2.638717468199210936e-01,7.799558931761154668e-01,3.331030000127117585e-01
6.768473294134865759e-01,5.876529051852152907e-01,7.204137034987656563e-02,7.208629282513333569e-01
3.927123797729255017e-01,3.437872380986219389e-01,6.188351980822015541e-01,5.620227803604667116e-01
2.073532733069310408e-01,4.220824431218456185e-01,4.127367095291583077e-01,3.139641534011615720e-01
5.538175883256333254e-01,3.878873234325007080e-01,5.320719911137870017e-01,7.093850230548602864e-01
1.337568854750614822e-01,3.544090629795533243e-01,5.650534772506319303e-01,2.755641246663531607e-01
3.523255432002367349e-03,4.226074382205148861e-01,3.889812425239973503e-01,9.325340058991415937e-02
7.546493128487424817e-01,4.340913563363333338e-01,4.447079560643795171e-01,8.984214284690167363e-01
7.417983738951622330e-01,4.005590314323750900e-01,5.227894398271929477e-01,9.049292045017002240e-01
5.878855151809834201e-01,3.414085873069785948e-01,6.460293817161355534e-01,7.745011376071110343e-01
5.734598925130425240e-01,4.103470433357663261e-01,4.809922273720599328e-01,7.169575797464297073e-01
-1.893082457314234079e-01,1.858782627849180358e-01,9.289388448407327470e-01,2.879293263972049211e-02
6.968081820623501788e-01,2.635806223552340510e-01,8.425785455954255543e-01,9.396285288265444624e-01
-2.275076607676668194e-02,5.026552211711551310e-01,1.962968118466372758e-01,1.613924608482530942e-02
-2.180801137099113718e-01,1.552575139429546169e-01,9.983590744064246847e-01,1.631463683116052277e-02
9.688488485126038607e-02,2.409283770933510205e-01,8.300291392176588623e-01,3.047439755131422512e-01
1.192512161316034852e-01,5.773160166453027431e-01,3.496844411915067674e-02,1.242513435682107703e-01
3.469384894691224241e-01,3.424719294595716113e-01,6.168984014200129540e-01,5.133300407280640965e-01
3.500768744963492773e-01,5.345895075949462782e-01,1.617595151669108944e-01,3.998288066097888116e-01
-1.562787185379749810e-01,1.826328722234529245e-01,9.402809848537224680e-01,6.648079616065227793e-02
8.302612118701910848e-01,4.297372802891362698e-01,4.633813957566896846e-01,9.828260882663728548e-01
6.304668248553184362e-02,2.387331158582410850e-01,8.314967591374798905e-01,2.694921152014136956e-01
1.915316269471230570e-01,3.051861312324706255e-01,6.881351500746587524e-01,3.679829608747453573e-01
2.232200716367080395e-03,4.417840452352981284e-01,3.433734490964132080e-01,8.018937313961260749e-02
2.618536796009530154e-01,5.726451503376648322e-01,6.179131927659520240e-02,2.812823397602322029e-01
7.068804303375310072e-01,4.978221746896216438e-01,2.883350305436146455e-01,8.079940581850628689e-01
6.083456871807370048e-01,6.092828901090555638e-01,1.319427429981800959e-02,6.336346500901317569e-01
5.285101206569635668e-01,5.153625120484346400e-01,2.270501704349620065e-01,6.044585839958099838e-01
3.674798562142546354e-02,4.420126954124488639e-01,3.466432366007871080e-01,1.173704613404266128e-01
4.317677106188062552e-01,6.062129250046688345e-01,9.716714457372876979e-04,4.445775479241133032e-01
6.575280846142922409e-01,3.395432213794058462e-01,6.581431708644217560e-01,8.509371921340678213e-01
8.347258699634391155e-01,4.219969331267247048e-01,4.822258120337191700e-01,9.923631436532895922e-01
3.675434581949028057e-01,2.905138067559329684e-01,7.423598613257340606e-01,5.672232764723894594e-01
4.594477761746759703e-01,5.915146278997566176e-01,3.887635622517326972e-02,4.834498643188837042e-01
8.116224610499283010e-01,5.210909818884291722e-01,2.447353516078887292e-01,9.070884484675604265e-01
1.533243914180999479e-01,4.320876145113312639e-01,3.830488724322371752e-01,2.494577138255421600e-01
8.578028066034647514e-01,5.266715572821570879e-01,2.366046507914317809e-01,9.536254515343698390e-01
-6.776973462403475257e-02,3.635669771895261859e-01,5.210848803514165350e-01,5.209119202342482602e-02
6.781027898555521682e-01,2.454277807768869835e-01,8.835507393867795267e-01,9.304484734922411349e-01
7.082951706647826473e-01,4.065829797113954536e-01,5.048073929694757433e-01,8.650385553138310035e-01
5.814820633429239605e-01,5.416302597786057937e-01,1.706229642405249214e-01,6.457518225484484287e-01
5.908593125648919919e-01,5.956139799569288851e-01,4.367028399281791540e-02,6.230443943768900761e-01
2.467977569426861306e-01,5.583136686833587436e-01,9.410661533348585461e-02,2.737231555039081332e-01
6.952607111825460651e-01,4.481014800451524338e-01,4.049329824417535750e-01,8.256829616749664646e-01
5.463996125159878980e-01,3.859264792035432823e-01,5.359016611982675427e-01,7.025574152281756080e-01
1.240340646570085859e-02,2.441049741991953015e-01,8.131678000706153986e-01,2.114655193978390857e-01
2.489479975681406221e-01,4.783877004541846611e-01,2.838380343607675993e-01,3.246793402119571015e-01
-5.655353199664199526e-02,2.044574818411754036e-01,8.995512532670970618e-01,1.610294480407578055e-01
8.058708830989932403e-01,4.977576818341937770e-01,2.994203360761522603e-01,9.150667799836784688e-01
2.030249189971328749e-01,3.495648444895197438e-01,5.841883703176282694e-01,3.534077053312035810e-01
-4.338623073878403180e-03,3.071196904094407598e-01,6.619192314599865457e-01,1.550216656286164119e-01
-1.877507635065064906e-01,2.097152312009779029e-01,8.725965374729615087e-01,1.597327405612603002e-02
1.718174100623152678e-01,3.283763461478530488e-01,6.309769860429774724e-01,3.325567854951868574e-01
7.801975210124003635e-01,4.040807831031171249e-01,5.186805916521536330e-01,9.443054810461732895e-01
2.961823119911282665e-01,1.977367478277248791e-01,9.544410043764809393e-01,5.465145254202512515e-01
1.196794589940826520e-01,2.703907793645959901e-01,7.626950708361693865e-01,3.114641191465954417e-01
-9.906107212109245552e-02,2.727373990864093711e-01,7.329740702636223793e-01,7.352299188894373394e-02
4.266127534314159697e-01,5.415477491546164535e-01,1.537149824075176863e-01,4.783495008438701790e-01
6.928487207844900853e-02,4.476677547706349736e-01,3.368291748407759023e-01,1.491101468081734716e-01
4.610116676427741256e-01,5.850628152900929635e-01,5.434546909401893888e-02,4.890664508438616886e-01
3.217861552133278735e-01,3.381123872936774299e-01,6.244565046434946698e-01,4.887866443625857871e-01
6.654612508959606432e-01,2.883321924092316912e-01,7.804339093493350976e-01,8.906744627888578680e-01
2.530341062282776554e-01,3.185692871464851361e-01,6.631977183549419008e-01,4.263395218690154698e-01
8.273348933028178143e-02,4.719954480287336107e-01,2.806366679172367373e-01,1.488492011883464361e-01
3.689073704701028578e-01,3.824920721164612458e-01,5.244421317895066048e-01,5.127335090136626583e-01
-1.338298179628537032e-01,2.750276232481047578e-01,7.237044265625607320e-01,3.453577160648380051e-02
3.866763833050274601e-01,4.316028769295887635e-01,4.099692699165528031e-01,5.020646222683495807e-01
3.476243385533449026e-01,3.136994758972151964e-01,6.851898454811173877e-01,5.315783157678416471e-01
4.123267458101369243e-02,4.430141625190380794e-01,3.447641742611794458e-01,1.216101875418731382e-01
7.862864884412597288e-02,4.138811845696374614e-01,4.179646017870641828e-01,1.797706677284020005e-01
1.672253152653850328e-01,4.998786935100407169e-01,2.238603519754673865e-01,2.232403753733033236e-01
8.963910603538878252e-01,5.198655037448501881e-01,2.570025538851302693e-01,9.994901890521935561e-01
2.720764445511198448e-01,2.001494631683577996e-01,9.460585472887446112e-01,5.189820180220856560e-01
1.808841779799754135e-01,4.978233696614755566e-01,2.302417246734065337e-01,2.392595971218580697e-01
4.486321952366248422e-01,2.530266880739681090e-01,8.401922394923488913e-01,6.777096864269067655e-01
-2.006031881644793624e-01,1.938576630273934898e-01,9.087733357644613985e-01,1.172517590953814359e-02
3.271913046162309713e-01,3.876344969057857193e-01,5.076430411685642907e-01,4.644990637076721329e-01
7.989814901764153987e-01,5.831224272314166068e-01,9.627090538423832555e-02,8.556771412216865880e-01
5.680749455326034036e-01,6.061316461052788096e-01,1.621800064141143416e-02,5.920092742508417105e-01
7.543961816401466569e-01,3.007470416336898156e-01,7.608218163965370096e-01,9.792815464529178726e-01
5.720665039840909794e-01,4.638152436312868998e-01,3.540722789979677820e-01,6.829180635298409685e-01
1.834210633657193390e-01,4.442970020780993012e-01,3.574258666193743661e-01,2.745709120272901149e-01
5.643982586503203391e-01,3.605465498789671153e-01,5.980618839975240242e-01,7.374609682174769754e-01
5.063347145020934414e-01,4.976189493324392754e-01,2.666687932338360767e-01,5.912775470325066784e-01
5.237799526996975708e-01,3.070566222272171908e-01,7.203936177319316680e-01,7.260885370118237425e-01
1.167770827746449774e-01,2.030637625316797923e-01,9.219980290191766015e-01,3.492912829507651695e-01
6.008190413689262765e-01,2.596830396019642606e-01,8.412182614859218255e-01,8.382117161427313778e-01
1.999388586023079784e-01,4.974413616816923955e-01,2.332517941854751475e-01,2.600949150055114067e-01
3.161952173134169874e-01,2.828932422639062194e-01,7.547563708140102579e-01,5.163397222971681799e-01
-1.723479680606478937e-01,2.277455994572796794e-01,8.315499764931559845e-01,2.165691416881698750e-02
4.851787666505362195e-01,2.939213438411832913e-01,7.472725591967744885e-01,6.923431898300489440e-01
6.122806414929132801e-01,3.455927583467683917e-01,6.388034350969715724e-01,7.983325076485281446e-01
4.191326174109783476e-01,3.956425409857680653e-01,4.988109247446749217e-01,5.590381356546786362e-01
5.820507993784213019e-01,4.068300787461975876e-01,4.902792581349755263e-01,7.283864119146610250e-01
1.890537141303547108e-01,2.039888346521329110e-01,9.277869599340040629e-01,4.268775665410057263e-01
4.396212854028109240e-01,5.498214284460646306e-01,1.355358265922442795e-01,4.873808339133328671e-01
6.280276798766798452e-01,5.300286729104422001e-01,2.032692483219931123e-01,7.031383219888347469e-01
5.845982632529478362e-01,4.561372031720890008e-01,3.736598964511671506e-01,7.011397657187713461e-01
4.191776455686953284e-02,5.519498380684748629e-01,8.656768912647472280e-02,5.606864736276262473e-02
4.227867762971400378e-02,4.285077266595737067e-01,3.792725434418814379e-01,1.315676707149990854e-01
3.701287503173054105e-01,4.435911938271990818e-01,3.797190455910384177e-01,4.768781516109675822e-01
6.565603356460526507e-01,5.916473260394048417e-01,6.033065010599825140e-02,6.964971858183444109e-01
1.966205081100695917e-01,4.840164545866162960e-01,2.647140064314018604e-01,2.646753785662766534e-01
-1.056500908285742252e-02,5.021867190290316696e-01,1.987533509317350733e-01,2.960016423549993725e-02
3.336112675207017486e-01,2.382679032238299577e-01,8.624805851807793022e-01,5.623232802049022983e-01
6.668199848266682661e-01,4.856125219755050848e-01,3.128582763157474744e-01,7.721076857280771977e-01
4.501211464735557777e-01,5.274799581886814304e-01,1.896641050115149829e-01,5.123275603910137921e-01
-1.790337764454745240e-01,1.578952048591123480e-01,9.964176928961885338e-01,5.692859794299209852e-02
5.538675445471236136e-01,5.008930270092157855e-01,2.641558618268121661e-01,6.406803213217588944e-01
-1.604984145550497066e-01,1.699852461614010934e-01,9.698008224449833348e-01,6.961374001005682377e-02
7.801749510719920844e-01,4.130356370073373640e-01,4.974473193180074526e-01,9.388324650015407169e-01
7.094483418385276463e-02,3.191464782746263884e-01,6.417195265330327691e-01,2.291042034556159956e-01
-1.823954190399228459e-01,2.242679551093050838e-01,8.386853835072675123e-01,1.290908724015371600e-02
2.175533046601975662e-01,2.353347890446347845e-01,8.566172934436137032e-01,4.386202083478417668e-01
2.153042632849009874e-01,4.934365780788407818e-01,2.444435480213178469e-01,2.791454918141980102e-01
3.488205035627819917e-01,2.171021565508218787e-01,9.143414761785918499e-01,5.916466477910032884e-01
1.684462501546970525e-01,4.917510729607524889e-01,2.432647090915137644e-01,2.295057911328808320e-01
7.930808169552564513e-01,4.867425461994857039e-01,3.241232511149311213e-01,9.079397119421602769e-01
-8.338845820065517167e-02,3.515584555231980879e-01,5.478305889445181931e-01,4.251006581108685012e-02
6.074379986736194725e-01,4.588812306773544236e-01,3.696765648290957218e-01,7.241656289005948821e-01
5.017211537454631110e-01,3.955936100905189656e-01,5.080479245233302521e-01,6.483668076654828250e-01
-4.074266291492130432e-02,4.206048280297748354e-01,3.888404861966638926e-01,4.660934749730150095e-02
6.351325424675596798e-01,5.901047416638699472e-01,6.162145164882959492e-02,6.742669636652629528e-01
5.409265739224703440e-01,4.173572990564374807e-01,4.607788884531747176e-01,6.775154966286912606e-01
3.741130430289384134e-02,2.830086446599368588e-01,7.236941648600304644e-01,2.148342477165784414e-01
6.614241894131090982e-01,5.276893025180977581e-01,2.125038629320706862e-01,7.406717142162367873e-01
4.992914605354978330e-01,4.748328384329548735e-01,3.199138129113087148e-01,5.975263139925615086e-01
4.053049427485232170e-02,4.405838544237354326e-01,3.504485667598122856e-01,1.223296841934214951e-01
1.416107444325825221e-02,5.169338388991935318e-01,1.665205937752725074e-01,4.736231865920703665e-02
4.022704263078452080e-01,1.970272314810156411e-01,9.678394339671477775e-01,6.616540644431968543e-01
4.537995655270513629e-01,4.358019048297719911e-01,4.074269411809819941e-01,5.720866862957276755e-01
2.718052350849907428e-02,3.519031948252561715e-01,5.592243794616325037e-01,1.618530795901734765e-01
2.016273727841276231e-01,2.074529388797214935e-01,9.209626464807594282e-01,4.383650954256225196e-01
3.088322838939043247e-01,5.354831970287637910e-01,1.550856859744208505e-01,3.546893021134822632e-01
9.071543975925570047e-01,6.113547172825277709e-01,4.128236444356425672e-02,9.554611202459526442e-01
